user_id,item_id,label
131,Tesla_ModelSAwd-90D,0
102,Mitsubishi_EclipseCross2Wd,0
100,Porsche_TaycanTurboS,1
14,Mercedes-Benz_E63Amg,0
296,Ford_ExplorerSport2Wd,0
24,Mercedes-Benz_Clk55Amg(Cabriolet),0
189,Hyundai_TucsonPlug-InHybrid,0
230,Suzuki_Swift,1
90,Toyota_Previa,0
284,Mitsubishi_Montero,1
227,Honda_FcxClarity,0
76,Jeep_WranglerRubic4DrEcodiesel4Wd,0
133,Lexus_Gs300,0
62,Audi_Sq8E-Tron(21/22InchWheels),0
257,BMW_760I,0
83,Lexus_Sc,0
209,Lexus_Is300,0
28,Porsche_Panamera4SE-Hybrid,0
147,Toyota_4Runner2Wd,0
119,Toyota_HighlanderHybridAwd,0
261,Hyundai_SantaFePlug-InHybrid,0
270,BMW_X33.0Si,0
263,Ford_C-MaxHybridFwd,1
99,Mercedes-Benz_AmgGtRRoadster,1
252,Hyundai_Entourage,0
215,Jeep_RenegadeTrailhawk4Wd,0
295,Chevrolet_TrailblazerFwd,0
138,Ford_EscapeHybrid2Wd,0
254,Volvo_S90Fwd,1
15,Chevrolet_Lumina/ApvMinivan2Wd,1
94,Mercedes-Benz_AmgS65Convertible,0
85,BMW_IxXdrive40(20InchWheels),0
211,Nissan_Nx,0
148,Alfa Romeo_StelvioAwd,1
103,Suzuki_KizashiAwd,0
159,Lexus_Rx3502Wd,0
97,Volvo_S80Fwd,0
90,Volvo_Xc60T8AwdRecharge,0
81,Jaguar_XkConvertible,0
150,Porsche_911Targa4Gts,0
153,Ford_F1504WdBasePayloadLtTire,0
198,Mercedes-Benz_AmgS65,0
230,Ford_Ranger2WdIncomplete,0
237,Kia_Ev6AwdGt,0
280,Mercedes-Benz_S63Amg4Matic,1
109,Volkswagen_BeetleDune,1
16,Jaguar_Xkr,1
234,Audi_5000S,1
266,Ford_TransitConnectVanFfv,0
144,Fiat_500X,0
38,Porsche_TaycanTurbo,1
99,BMW_328ISportWagonXdrive,1
58,Ford_MaverickHevFwd,1
204,Mercedes-Benz_E4504MaticCoupe,0
241,Audi_Q4E-Tron,1
222,Land Rover_RangeRoverLFfv,0
34,Mercedes-Benz_Cls5504Matic,0
15,Volvo_S60AwdPhev,0
199,Porsche_911CarreraS,0
205,Jaguar_XjFfv,1
172,BMW_750Li,0
108,Hyundai_SantaFeSportFwd,1
262,Chevrolet_SilveradoC15Xfe2Wd,0
157,Porsche_Carrera2Cabriolet,0
36,Jaguar_Vdp,1
163,Honda_PilotAwdTrailsport,0
2,Ford_FusionSpecialServicePhev,0
12,BMW_I3Bev,0
196,Mercedes-Benz_E4504MaticConvertible,1
51,Mitsubishi_Eclipse,1
117,Mazda_B2600I4X4,1
55,Ford_Expedition2Wd,0
39,Kia_Ev9LongRangeRwd,0
214,Ford_F1502WdFfvBasePayloadLt,1
197,Suzuki_Vitara2Door,1
43,Toyota_MiraiLimited,1
155,Nissan_Pulsar/Pulsar-Nx,1
296,Audi_R8Spyder,1
281,BMW_I3S(94Ah),0
217,Mercedes-Benz_300E2.8,0
113,Toyota_T1002Wd,0
245,Mercedes-Benz_E350,0
186,Land Rover_RangeRoverVelarP300,0
266,Volvo_960,0
287,Ford_EscapeAwdHev,0
244,Lexus_Ls500Awd,0
13,Chevrolet_K10Pickup4Wd,0
236,Jaguar_E-Pace,0
281,Ford_BroncoSasquatch4Wd,0
18,BMW_I3WithRangeExtender,0
282,Lexus_Rx500HAwd,0
68,Nissan_350Z,0
243,Porsche_911S/T,0
20,Chevrolet_Van1500AwdConversion,0
225,Volkswagen_CorradoSlc,0
178,BMW_640IXdriveCoupe,1
90,Audi_100Wagon,0
5,Toyota_Truck2Wd,0
75,Mercedes-Benz_Gle450AmgCoupe,1
276,Jaguar_Xj,0
165,Chevrolet_SilveradoCabChassis4Wd,0
236,BMW_428IXdriveConvertible,0
274,Hyundai_ElantraHybridBlue,0
135,BMW_M4CoupeCompetition,0
212,Mercedes-Benz_Cle4504Matic(Coupe),1
196,Fiat_500,1
170,Volkswagen_Atlas,0
234,Hyundai_Ioniq5StandardRangeRwd,0
51,Toyota_CargoVan4Wd,1
48,Jaguar_VandenPlasS/C,0
281,Chevrolet_Tahoe15002Wd,0
124,Honda_Crosstour2Wd,1
211,Mitsubishi_Montero4Wd,0
187,Toyota_Sequoia4Wd,0
288,Jaguar_E-Pace(296Hp),0
277,Land Rover_RangeRover,0
162,Chevrolet_EquinoxEvFwd,0
245,Nissan_Altima,0
150,Jeep_Wagoneer2Wd,0
235,Volkswagen_TiguanS,1
185,Volvo_760Wagon,0
242,Land Rover_RangeRoverSva,0
278,Audi_E-TronS(20InWheels),0
1,Chevrolet_SilveradoClassic15Hybrid4Wd,0
43,Subaru_SolterraAwd,0
155,BMW_650IConvertible,1
94,Chevrolet_Tahoe4Wd,0
56,Mercedes-Benz_AmgCla354Matic,0
268,Porsche_TaycanTurbo,1
73,Chevrolet_G30SportVan2Wd,0
23,Jeep_Cherokee/Wagoneer4Wd,1
295,Toyota_Yaris,0
199,Ford_F-150LightningPro4WdExtendedRange,1
160,Toyota_CamryHybridLe,1
207,Chevrolet_Trailblazer2Wd,0
153,Suzuki_Vitara2Door,0
272,Audi_S3,0
218,Nissan_PathfinderVan(Cargo),0
164,Volvo_V90CcAwd,1
258,BMW_M550IXdriveSedan,0
92,Ford_F1505.0L4WdGvwr>7599Lbs,1
33,Mercedes-Benz_300Te,1
167,Kia_TellurideAwd,1
275,Honda_Odyssey,1
185,Fiat_500L,0
178,Ford_TaurusXFwd,0
67,Mazda_3Di4-Door,0
59,Jaguar_XjSport,0
86,Audi_E-Tron,0
60,Tesla_ModelX100D,0
160,Porsche_CarreraGt,0
291,Porsche_Taycan4SPerformanceBatteryPlus,1
172,Toyota_Sequoia4WdFfv,0
127,Nissan_AltimaSr,0
127,Mercedes-Benz_Gle300D4Matic,0
206,Kia_OptimaS,0
206,Mercedes-Benz_E5504Matic,1
291,Volkswagen_Arteon4Motion,0
108,Jeep_WranglerUnlimited4Wd,0
207,BMW_228IXdrive,0
86,Hyundai_TucsonPlug-InHybrid,0
160,Tesla_Model3StandardRangePlus,1
254,Toyota_CamryXle/Xse,0
178,Jaguar_Vdp,1
287,Chevrolet_SpectrumTurbo,0
204,Toyota_4Runner4Wd,0
15,Mercedes-Benz_AmgGt534MaticPlus,0
81,Chevrolet_CaptivaFwd,1
202,Mercedes-Benz_C3504Matic,0
30,Audi_Q3S-LineQuattro,0
100,Ford_EscapeHybridAwd,1
21,Mercedes-Benz_MaybachS5604Matic,0
183,BMW_M4ConvertibleCompetition,0
228,BMW_M8CompetitionGranCoupe,0
234,Volkswagen_Atlas4MotionPeakEdition,1
79,Porsche_CayenneTranssiberia,0
274,BMW_I3WithRangeExtender,0
83,Hyundai_GenesisR-Spec,0
43,Mercedes-Benz_E300Turbodiesel,0
206,Hyundai_GenesisAwd,1
127,Nissan_AriyaPlatPlusE-4Orce87Kwh20,0
113,BMW_328CiXdrive,1
174,Volvo_Xc90AwdPhev,0
79,Chevrolet_CorvetteConvertible,1
273,Honda_Hr-VFwd,0
55,Lexus_Nx350HAwd,1
31,Mercedes-Benz_AmgE63S4MaticPlus,0
38,Chevrolet_Express15002WdPassenger,0
124,Land Rover_RangeRoverEvoque,1
79,Mercedes-Benz_S600,1
276,Mercedes-Benz_AmgGlb354Matic,0
243,Volvo_Xc40T5Awd,1
13,Volvo_Xc90AwdPhev,1
49,Honda_Cr-VHybridFwd,0
194,Ford_ShelbyGt500Mustang,0
26,Jeep_Patriot4Wd,0
64,Porsche_CayenneTranssiberia,0
120,Audi_A3E-TronUltra,0
152,Mercedes-Benz_Ml350,0
240,Volvo_760,0
184,Mercedes-Benz_E400Convertible,0
129,Land Rover_RangeRoverLFfv,0
118,Ford_F250,0
126,Chevrolet_Classic,1
9,Lexus_Is250C,0
134,Hyundai_SonataHybridBlue,0
236,Chevrolet_Silverado15004Wd,0
230,Chevrolet_Optra5,0
17,Mercedes-Benz_R63Amg,1
38,Porsche_Boxster,0
121,Subaru_LegacyAwd,0
267,Mitsubishi_Starion,0
26,Nissan_AriyaPlatPlusE-4Orce87Kwh19,0
248,Mitsubishi_MirageWagon,1
119,Nissan_Pathfinder2Wd,0
18,Volvo_S60Awd,0
27,Kia_SportageFeFwd,0
19,Porsche_PanameraTurboSt,0
97,Mercedes-Benz_AmgGlb354Matic,1
76,Mercedes-Benz_300Te4Matic,0
236,Hyundai_Ioniq5StandardRangeRwd,0
1,BMW_840ICoupe,0
44,Mercedes-Benz_AmgGls63,1
230,BMW_M235I,0
44,Land Rover_RangeRoverLwbSva,1
237,Suzuki_Kizashi,0
35,Toyota_Tacoma4Wd,0
209,Volkswagen_Rabbit,0
84,Toyota_FjCruiser2Wd,0
69,BMW_X5Xdrive40E,0
42,Chevrolet_Silverado4WdZr2,0
51,Mitsubishi_Nativa4Wd,0
269,Mercedes-Benz_AmgC63S,0
284,BMW_M235IXdrive,0
134,Mitsubishi_LancerEvolution,0
144,Porsche_Cayenne/CoupeE-Hybrid,1
5,Porsche_944,0
153,Hyundai_Xg300,1
120,Chevrolet_TahoeHybrid2Wd,0
187,Chevrolet_HhrPanelFwd,0
43,Tesla_ModelSLongRange,0
221,Mercedes-Benz_600Sel,1
264,Audi_R8Rwd,0
163,Toyota_CamryHybridLe,0
79,Volkswagen_Vanagon/Camper2Wd,0
41,Kia_NiroFe,0
125,Ford_CourierPickup4Wd,1
200,Land Rover_NewRangeRoverSportP400Mhev,0
68,Jeep_Cherokee2Wd,0
111,Volvo_V50Awd,0
25,BMW_X2Xdrive28I,1
120,Toyota_Cab/Chassis,0
276,Subaru_Loyale4Wd,0
115,Audi_Q8Quattro,1
187,Chevrolet_SilveradoK104WdTrailboss,0
158,Jeep_Wrangler2Wd,0
212,Mercedes-Benz_560Sec,1
106,Volvo_S70,0
136,Porsche_CayenneSE-Hybrid,0
238,Nissan_Truck2Wd(NewVersion),0
179,Suzuki_Swift,1
56,Hyundai_ElantraHybridBlue,1
282,Mercedes-Benz_AmgS634MaticConvertible,0
84,Jaguar_Xj12,1
232,Porsche_Carrera4,0
232,Chevrolet_Camaro,0
270,Lexus_Es300H,0
16,Suzuki_Vitara2Door2Wd,1
263,Land Rover_RangeRoverSportP400Mhev,0
40,Kia_Ev9StandardRangeRwd,0
261,Volkswagen_R32,1
176,Audi_R8Awd,0
151,Audi_R8Spyder,1
127,Mercedes-Benz_AmgGtS,1
186,Tesla_ModelX,0
166,Porsche_Carrera2911Gt3,1
279,Volvo_Xc40Fwd,0
207,Jeep_Compass2Wd,1
237,Toyota_TercelWagon4Wd,1
297,Subaru_Legacy/OutbackAwd,0
163,Lexus_Gs350Awd,1
295,Suzuki_Sidekick2Door2Wd,0
279,BMW_X5Xdrive50I,0
212,BMW_428IXdriveCoupe,1
107,Nissan_RogueAwd,0
252,Audi_Sq5Sportback,0
236,Honda_Crosstour2Wd,1
248,BMW_435ICoupe,1
171,Kia_SoulEcoDynamics,0
169,Jeep_GrandCherokeeSrt4Wd,1
190,Mercedes-Benz_300Te4Matic,0
221,Mazda_B2500/B3000/B40004Wd,1
110,Peugeot_405StationWagon,0
203,Subaru_Legacy,0
121,Jeep_NewWranglerUnlimited4Wd,0
79,BMW_X3,0
118,Honda_RidgelineFwd,1
151,Mercedes-Benz_Ml450Hybrid4Matic,0
253,Porsche_Carrera2CoupeKit,0
115,BMW_650IXdriveConvertible,0
150,BMW_I7Xdrive60Sedan(21InchWheels),0
210,Volkswagen_Atlas4MotionPeakEdition,1
290,Mercedes-Benz_500Sl,0
270,Ford_MustangMach-EAwdExtended,0
87,Mercedes-Benz_E63Amg(Wagon),0
203,Porsche_CayenneTurboS,0
210,Volvo_V90CcAwd,0
232,Volkswagen_JettaSportwagen,0
218,Volvo_Xc40B4,0
53,Chevrolet_CorvetteConvertible,0
219,Toyota_Rav4HybridAwd,1
293,Chevrolet_MalibuMaxx,0
227,Toyota_86,0
44,Jeep_J-10PickupTruck4Wd,0
61,Honda_Civic,0
93,BMW_I8Roadster,0
192,Mercedes-Benz_AmgGtS,1
120,Mazda_B2200/B2600I,1
8,Lexus_Nx250,1
137,Toyota_TacomaSr5/Sport/Off-Road/Limited4Wd,0
260,Mercedes-Benz_Glk350,1
272,Jeep_Cherokee/Wagoneer,0
171,Land Rover_DiscoverySeriesIi,0
59,BMW_X5Xdrive48I,1
36,BMW_I7Edrive50Sedan(20InchWheels),1
43,Hyundai_KonaElectricStandardRange,0
156,Kia_SorentoHybrid,0
293,Audi_Cabriolet,0
120,Mercedes-Benz_C230Kompressor,1
179,Audi_R8Coupe,0
109,BMW_760IXdriveSedan,0
210,Chevrolet_CorvetteE-Ray,1
300,Mercedes-Benz_E350Coupe,1
250,Chevrolet_AstroAwd(Passenger),0
96,Volvo_Xc40B4,0
248,Kia_StingerAwd,0
152,Nissan_RogueFwdSl/Platinum,0
7,Chevrolet_TraverseAwd,0
294,Mercedes-Benz_S5004Matic,0
88,BMW_M340IXdrive,0
31,Audi_Sq8E-Tron(21/22InchWheels),0
24,Porsche_718Boxster,0
14,Tesla_ModelXAwd-90D,0
209,Mercedes-Benz_G63Amg,1
36,Chevrolet_TahoeC15002Wd,0
7,Mercedes-Benz_AmgGlc634MaticPlusCoupe,0
6,Suzuki_AerioSx4Wd,1
270,BMW_Z4Sdrive30I,0
246,Tesla_ModelXP100D,0
255,Audi_Q5SLineQuattro,0
74,Chevrolet_Silverado25002Wd(Bifuel),0
158,Lexus_Gs200T,0
270,Ford_TransitConnectWagonFwd,1
96,Kia_StingerRwd,0
244,Audi_Rs5,0
228,BMW_328IXdriveGranTurismo,1
15,BMW_228IXdrive,0
292,Jaguar_Vdp,1
176,Nissan_TitanFe2WdFfv,0
230,Audi_Sq7,0
42,Volkswagen_Scirocco,1
4,Kia_TellurideAwd,1
197,Toyota_CamryWagon,1
280,Porsche_Panamera,0
284,BMW_328ISportWagon,0
118,Nissan_Xterra2Wd,0
188,Alfa Romeo_8CSpider,0
55,Mercedes-Benz_420Se,0
212,Porsche_CayenneGts,1
243,Mercedes-Benz_Eqe3504Matic,0
239,Ford_FusionHybridTaxi,1
1,Porsche_Carrera4SKit,0
165,Hyundai_Elantra,0
169,Subaru_AscentLimited/Touring,0
132,Volkswagen_Tiguan,0
187,Mitsubishi_Expo,0
96,Mercedes-Benz_AmgGlc634Matic,1
85,Ford_TransitConnectWagonFwd,1
27,Toyota_Rav42Wd,0
151,Ford_CourierPickup4Wd,1
285,Toyota_Tundra4WdFfv,0
131,Jaguar_F-PaceP340Mhev,1
268,Lexus_Rx450H,0
267,Mitsubishi_MonteroSport4Wd,0
54,Porsche_New911CarreraCabriolet,0
213,Ford_ShelbyGt350Mustang,0
254,BMW_X3M40I,0
257,Mercedes-Benz_C230Kompressor,1
145,Nissan_AltraEv,1
37,Chevrolet_ImpalaLimited,0
219,Chevrolet_Express15002WdCargo,0
215,Mercedes-Benz_G500,0
88,Tesla_ModelS(40Kw-HrBatteryPack),0
140,Mitsubishi_Outlander4Wd,1
112,Volkswagen_TiguanS,1
8,Nissan_Cube,0
24,Land Rover_Evoque,0
94,Chevrolet_Colorado2Wd,0
43,Audi_Sq8SportbackE-Tron(21/22InchWheels),0
239,Mazda_TributeHybrid2Wd,0
117,Nissan_Frontier4WdFfv,0
166,Hyundai_SantaFeSportAwd,1
124,BMW_328XiSportWagon,0
112,Porsche_911C4GtsCabriolet,0
95,Ford_LightningF1502Wd,0
116,Mercedes-Benz_G5504X4,0
125,Jaguar_XeP250Awd,1
128,Mercedes-Benz_190E2.6,0
121,Toyota_Rav4AwdLe,1
269,Kia_Sorento4Wd,0
178,BMW_X6M60IXdrive,0
293,Lexus_Lx570,1
33,Volvo_S90Fwd,1
234,Jaguar_E-Pace,0
112,Volvo_Xc40Recharge,1
291,BMW_I7M70XdriveSedan(21InchWheels),0
170,BMW_X2Xdrive28I,0
299,Tesla_ModelSPlaid(21InWheels),0
226,Subaru_LegacyWagonAwd(Incl.Outback),0
139,Suzuki_Equator4Wd,0
114,Porsche_911Carrera4Targa,1
216,BMW_X2Xdrive28I,0
75,BMW_650IConvertibleXdrive,0
53,Volkswagen_NewGti,0
131,BMW_Z4Sdrive35I,0
13,BMW_430ICoupe,0
76,Ford_F1505.0L4WdGvwr>7599Lbs,1
244,Mazda_Navajo4X4,0
15,Nissan_Frontier4WdFfv,0
108,Audi_S5Sportback,0
216,Ford_Ltd,0
120,Chevrolet_CorvetteConvertible,1
30,Ford_LtdCrownVictoriaWagon,0
173,Porsche_TaycanTurbo,1
147,Chevrolet_TraxAwd,1
135,Mazda_B2300/B3000/B4000Pickup2Wd,0
141,Honda_Crosstour2Wd,1
14,Nissan_Pathfinder4WdPlatinum,0
207,BMW_X7M60IXdrive,1
281,Tesla_ModelSPlaid(19InchWheels),0
204,Suzuki_AerioSx4Wd,1
220,Mercedes-Benz_S5504Matic,0
283,Porsche_TaycanTurboS,0
50,Porsche_MacanGts,0
195,Lexus_Sc,0
251,Toyota_CamryLe/Se,0
35,Toyota_PriusEco,0
294,Audi_V8,0
264,Nissan_SentraHoneybee,0
183,BMW_M760IXdrive,0
222,Porsche_Carrera2SCoupe,1
215,Porsche_Carrera2SCoupe,1
188,Ford_TransitConnectVan,1
58,Ford_EscapeFwdFfv,0
108,Ford_EscortZx2,0
220,Honda_RidgelineFwd,1
80,Mercedes-Benz_AmgGlc634MaticCoupe,1
56,Audi_TtsCoupe,1
222,Volvo_V50Fwd,0
203,Toyota_Cab/Chassis2Wd,0
134,Porsche_Carrera2SCoupe,1
207,Suzuki_Sa310,0
36,Porsche_911TurboSCabriolet,0
119,Mercedes-Benz_AmgSl43,1
41,BMW_X33.0I,0
169,Ford_AerostarVan,0
186,Chevrolet_BlazerEvRwd,1
131,Kia_Ev9LongRangeRwd,0
38,BMW_M6Convertible,0
221,Chevrolet_V10Suburban4Wd,0
93,Chevrolet_Express35002WdCargo,1
38,Porsche_CayenneSHybrid,1
297,Volvo_V90CcAwd,1
148,Audi_5000S,1
179,Volvo_Xc90T8AwdRecharge,0
28,Ford_CourierPickup4Wd,1
101,BMW_Z4Sdrive35I,1
42,Chevrolet_Tahoe4Wd,0
152,BMW_M340I,1
127,Ford_ExplorerFfvAwd,0
98,BMW_ActivehybridX6,1
47,Jaguar_XfP250Awd,0
274,BMW_230IXdriveCoupe,1
263,BMW_440IXdriveConvertible,0
79,Tesla_Model3StandardRange,1
117,Toyota_LandCruiserWagon4Wd,0
145,Nissan_Cube,0
42,BMW_AlpinaB7LwbXdrive,0
88,Porsche_911SportClassic,0
141,Mercedes-Benz_Eqb3504Matic,0
129,BMW_X3M40I,0
234,Chevrolet_Express35002WdCargo,1
89,Kia_NiroFe,0
90,Jaguar_XjFfv,1
159,Ford_F150RaptorR4Wd,0
98,Porsche_928S,0
130,Kia_Ev6LongRangeAwd(19InchTires),0
151,BMW_550IGranTurismo,1
251,Ford_E250Econoline2WdCng,0
270,Toyota_VenzaAwd,0
1,Mercedes-Benz_C300Coupe,0
277,Chevrolet_Express35002WdCargo,1
90,Porsche_911Carrera2/4,0
157,Chevrolet_EquinoxEvFwd,0
46,Tesla_ModelYStandardRangeRwd,0
53,Suzuki_Vitara2Door2Wd,1
148,Toyota_PaseoConvertible,0
190,Nissan_Van(Passenger),0
48,Porsche_911GtsCabriolet,0
21,Mitsubishi_Starion,0
255,Mercedes-Benz_C36,0
209,Mercedes-Benz_MaybachS5604Matic,0
281,Mercedes-Benz_Eqs5804Matic,0
266,Subaru_SolterraLimited/TouringAwd,0
242,Honda_Cr-V4Wd,1
182,Land Rover_NewRangeRoverLwb,0
175,BMW_X2Sdrive28I,0
240,Ford_Expedition4Wd,0
205,Mazda_B2600I4X4,1
217,Land Rover_NewRangeRoverSportP360Mhev,0
48,Lexus_Lx450,0
293,Honda_Accord2.0TSport/Touring,0
93,BMW_640IConvertible,0
7,BMW_I4M50GranCoupe(20InchWheels),0
214,BMW_550IXdriveGranTurismo,0
133,Ford_RangerPickupCabChassis,0
232,Chevrolet_CobaltXfeCoupe,0
227,Honda_Element4Wd,0
292,Mitsubishi_EclipseCrossEs4Wd,0
141,Chevrolet_SportVanG302Wd(Cargo),0
53,Suzuki_Sx4Sport/AnniversaryEdition,0
125,Volkswagen_Gti16V,1
227,Jaguar_Xf,1
164,Porsche_TaycanTurboSCrossTurismo,0
214,Toyota_HighlanderHybridAwdLePlus,0
175,Volkswagen_GtiVr6,0
246,Mercedes-Benz_AmgS634MaticConvertible,0
166,Chevrolet_Van1500/2500Awd,1
52,Mitsubishi_I-Miev,0
83,Chevrolet_ElCaminoPickup2Wd,1
93,Land Rover_DiscoverySport(286Hp),0
213,Hyundai_KonaFwd,0
298,Mitsubishi_Precis,0
271,Ford_FiestaStFwd,1
152,Honda_PilotAwdTouring/Elite/Black,1
143,Volkswagen_Gti16V,1
163,Hyundai_TucsonFuelCell,1
234,Kia_NiroTouring,0
167,Jaguar_Xj,0
158,Mercedes-Benz_Cle4504Matic(Coupe),0
114,Nissan_200Sx,0
174,Mercedes-Benz_C230Kompressor,1
103,BMW_540IXdriveSedan,0
112,Porsche_BoxsterSpyder,0
182,Kia_Sportage2Wd,0
286,BMW_640IConvertible,0
5,Audi_200QuattroWagon,0
127,Jaguar_S-Type3.0Litre,0
136,Mercedes-Benz_Metris(CargoVan),1
146,Toyota_Gr86,1
108,Mercedes-Benz_E350Coupe,0
141,Chevrolet_Silverado2Wd,0
179,Lexus_Gs450H,0
146,Chevrolet_Silverado2500Hd4WdCng,0
10,Mazda_TributeFwd,0
12,Mazda_B40004Wd,0
95,BMW_128CiConvertible,0
192,Hyundai_Accent(Sohc),0
74,Kia_Ev6Rwd(LongRange),1
177,Kia_Amanti,0
40,Toyota_TercelEz,0
11,Toyota_CamryHybridLe,1
28,Volkswagen_JettaSportwagen,0
30,Jaguar_F-PaceP340Mhev,1
59,Mercedes-Benz_Eqe350Plus,0
24,Hyundai_KonaElectricLongRange,1
79,Chevrolet_Spark,0
191,Tesla_Model3LongRangeAwdPerformance,0
108,Ford_E350WagonFfv,1
69,Honda_Passport4Wd,1
150,Porsche_Carrera2Coupe,1
80,Lexus_Es350,1
6,Nissan_SentraClassic,0
266,Toyota_Bz4XAwd,0
128,Hyundai_SonataLimited,1
81,Lexus_Lc500,1
269,BMW_430IXdriveGranCoupe,0
58,Mercedes-Benz_AmgGtCoupe,0
286,Lexus_Lx570,1
229,Porsche_PanameraSE-Hybrid,0
5,BMW_I8Roadster,0
240,Ford_EscapeHybridAwd,0
126,Volvo_V50Fwd,0
197,Mazda_B40004Wd,0
47,Subaru_ImprezaAwd,0
49,Fiat_500,0
135,BMW_X54.8Is,0
225,Porsche_Panamera4E-Hybrid,0
232,BMW_X3Sdrive28I,1
52,Porsche_718CaymanGts,0
217,Nissan_Maxima,0
218,Jeep_GrandCherokeeL2Wd,1
69,BMW_X1Sdrive28I,1
86,Land Rover_NewRangeRoverP400LwbMhev,1
99,Porsche_911TurboS,1
233,Ford_F1505.0L4WdGvwr>7599Lbs,1
204,Ford_CrownVictoriaPolice,0
143,Volvo_940Wagon,0
85,Alfa Romeo_8CSpider,0
52,Kia_Sorento4Wd,1
230,Lexus_Lc500,1
271,Toyota_PriusPrimeSe,0
214,Mitsubishi_Expo,1
270,Porsche_TaycanPerfBattery,0
12,Toyota_AvalonHybrid,0
217,Ford_MustangConvertible,0
209,Chevrolet_Trax,1
2,BMW_M340ISedan,0
226,BMW_M850IXdriveGranCoupe,0
284,Mercedes-Benz_Cle4504Matic(Coupe),1
155,Hyundai_Veloster,0
28,Chevrolet_TraxFwd,0
76,Volkswagen_RabbitConvertible,0
208,Jeep_Liberty4Wd,0
18,Tesla_Model3LongRangeAwdPerformance,1
297,Chevrolet_SuburbanK104Wd,0
167,Volvo_S90Awd,0
268,Nissan_Altima/Stanza,0
235,Chevrolet_SilveradoC15Xfe2Wd,0
159,Porsche_Panamera4,0
24,Mercedes-Benz_500Sel5.6L,0
139,Porsche_911SportClassic,1
76,Chevrolet_R1500Suburban2Wd,0
140,Nissan_Pathfinder4Wd,0
211,Mercedes-Benz_Cle4504Matic(Coupe),1
107,Mercedes-Benz_R63Amg,1
206,Land Rover_RangeRoverVelarP400Mhev,0
18,Mercedes-Benz_Eqs4504Matic(Suv),0
202,BMW_X33.0Si,0
295,BMW_I5M60XdriveSedan(19InchWheels),1
226,Mercedes-Benz_AmgS65,0
23,Porsche_TaycanTurbo,1
11,BMW_135IConvertible,0
40,Volvo_Xc40T5Awd,1
25,Mercedes-Benz_S430,0
56,Nissan_AriyaEngage+/Evolve+E-4Orce87Kwh,0
279,Tesla_Model3PerformanceAwd,1
96,Lexus_Ct200H,0
261,Toyota_Rav4AwdLe,1
29,Land Rover_Lr2,0
225,Audi_Q3,0
130,Porsche_911S/T,1
6,Volkswagen_Tiguan4Motion,0
229,Nissan_SentraWagon4Wd,0
18,Ford_FocusFwd,1
159,Chevrolet_SuburbanV15004Wd,1
61,Audi_Sq8E-Tron(21/22InchWheels),0
90,Volvo_NewC70Convertible,0
167,Volvo_V60CcB5Awd,0
33,Subaru_Sedan/3Door4Wd,0
268,Tesla_ModelXLongRange,1
172,Tesla_Model3PerformanceAwd,0
65,Chevrolet_TurboSprint,1
162,Lexus_Ls500Awd,1
125,Toyota_86,0
188,Mazda_B26004X4,0
69,Chevrolet_SilveradoC15CabChassis2Wd,0
199,Toyota_Rav4LimitedAwd,0
202,Subaru_ImprezaWagon/OutbackSptAwd,0
285,BMW_745Li,0
145,Audi_5000SWagon,0
169,Toyota_Van4Wd(Cargo),0
150,BMW_435IXdriveConvertible,0
23,Jeep_Liberty/Cherokee2Wd,0
94,Audi_R8Coupe,0
1,Jaguar_VandenPlasS.C.,0
262,Mercedes-Benz_AmgSl63,0
205,Land Rover_RangeRoverLwbSva,1
37,Volvo_S60T8AwdRechargeExt.Range,0
171,BMW_X3MCompetition,1
220,Mercedes-Benz_AmgSl43,1
254,Mercedes-Benz_MaybachS6804Matic,1
239,BMW_228IConvertible,1
25,Porsche_944S2,0
124,Audi_A5CoupeQuattro,0
103,BMW_X4M40I,0
107,Audi_Q3Quattro,0
55,Volvo_S90B6Awd,0
296,Hyundai_SantaFeSport4Wd,0
259,Kia_NiroFe,0
263,Audi_Q5Hybrid,1
176,Nissan_AltimaSv/Sl,0
58,Ford_ExplorerUsps2WdFfv,0
200,Mercedes-Benz_AmgGlc634Matic,1
12,Toyota_Bz4XAwd,0
231,Lexus_Gs200T,1
246,Hyundai_SantaFeUltimate2Wd,0
125,Ford_Fiesta,0
52,Honda_AccordHybrid,0
78,Nissan_Nv200NycTaxi,1
257,Mitsubishi_OutlanderPhev,0
94,Mercedes-Benz_E350Coupe,1
173,Lexus_Gs300FSport,0
35,Lexus_Lc500,1
176,Volvo_Xc70Awd,0
15,Mercedes-Benz_AmgEqe4MaticPlus,1
98,BMW_M4DtmChampionsEdition,0
1,Audi_4000S,0
291,Toyota_Cab/Chassis,0
89,Mazda_B2500,1
92,Mitsubishi_LancerSportback,0
211,Mercedes-Benz_Cla2504Matic,0
44,Honda_Hr-VAwd,0
150,Audi_A7TfsiEQuattro,0
23,Mercedes-Benz_AmgE534MaticPlus,1
40,Jeep_PatriotFwd,0
116,Ford_TransitConnectVanFfv,1
142,Audi_R8SpyderRwd,0
248,Porsche_911Gts,0
194,Volvo_Xc60B5Awd,0
154,Ford_E150VanFfv,0
36,Chevrolet_Express1500Awd,1
50,Suzuki_SidekickHardtop2Wd,0
260,Lexus_Rx350HAwd,0
224,Porsche_CayenneTurboSE-Hybrid,1
38,Mazda_Mpv,0
132,Jaguar_XjrsCoupe,0
14,Land Rover_Defender90,0
235,BMW_328Xi,0
